purchase_id,customer_id,purchase_date,product_name,category,quantity,price,total_spent,payment_method
5697,2976,2023-07-27,Jacket,Clothing,1,152.81,152.81,Google Pay
5698,2658,2023-07-27,Running Shoes,Sports & Outdoors,1,164.19,164.19,Google Pay
5699,3542,,Tablet,Electronics,1,548.45,548.45,Apple Pay
5700,3668,2023-07-27,Running Shoes,Sports & Outdoors,5,158.4,792.0,Credit Card
5701,3967,2023-07-27,Face Cream,Beauty & Personal Care,5,52.47,262.35,Credit Card
5702,3054,2023-07-27,Cookware Set,Home & Kitchen,3,406.32,1218.96,Debit Card
5703,1288,,Lipstick,Beauty & Personal Care,2,24.65,49.3,Credit Card
5704,2642,2023-07-27,Running Shoes,Sports & Outdoors,5,185.94,929.7,Google Pay
5705,2448,2023-07-27,Tennis Racket,Sports & Outdoors,1,119.74,119.74,PayPal
5706,2914,2023-07-27,Shampoo,Beauty & Personal Care,5,33.35,166.75,Credit Card
5707,1608,2023-07-27,Hair Dryer,Beauty & Personal Care,1,62.42,62.42,PayPal
5708,1457,,Hair Dryer,Beauty & Personal Care,2,44.18,88.36,Apple Pay
5709,2765,2023-07-27,Laptop,Electronics,3,513.54,1540.62,Debit Card
5710,2226,2023-07-27,Cycling Helmet,Sports & Outdoors,4,121.48,485.92,Debit Card
5711,2236,2023-07-27,Dress,Clothing,4,69.76,279.04,Debit Card
5712,2030,2023-07-27,Headphones,Electronics,1,318.57,318.57,Apple Pay
5713,3672,2023-07-27,Headphones,Electronics,5,117.65,588.25,Google Pay
5714,3424,2023-07-27,Smartwatch,Electronics,5,579.09,2895.4500000000003,PayPal
5715,1447,2023-07-28,Unknown Product,Clothing,1,131.31,131.31,Credit Card
5716,1835,2023-07-28,Lipstick,Beauty & Personal Care,2,18.98,37.96,Google Pay
5717,1811,2023-07-28,Yoga Mat,Sports & Outdoors,1,261.58,261.58,Debit Card
5718,2425,2023-07-28,Blender,Home & Kitchen,2,399.45,798.9,Debit Card
5719,2412,2023-07-28,Toaster,Home & Kitchen,3,379.63,1138.8899999999999,Google Pay
5720,1959,2023-07-28,Tennis Racket,Sports & Outdoors,3,199.99,599.97,PayPal
5721,2476,2023-07-28,T-Shirt,Clothing,1,67.37,67.37,Google Pay
5722,3897,2023-07-28,Vacuum Cleaner,Home & Kitchen,3,137.36,412.08000000000004,Apple Pay
5723,1809,2023-07-28,Laptop,Electronics,5,118.02,590.1,Debit Card
5724,1979,2023-07-28,Toaster,Home & Kitchen,2,128.99,257.98,PayPal
5725,3464,2023-07-28,Yoga Mat,Sports & Outdoors,4,140.12,560.48,Credit Card
5726,1726,2023-07-28,Headphones,Electronics,4,635.45,2541.8,Debit Card
5727,3502,2023-07-28,Microwave,Home & Kitchen,3,243.85,731.55,Google Pay
5728,2217,,Dumbbells,Sports & Outdoors,2,147.58,295.16,PayPal
5729,3198,2023-07-28,Jacket,Clothing,5,177.65,888.25,Debit Card
5730,2904,2023-07-28,Yoga Mat,Sports & Outdoors,4,147.04,588.16,Credit Card
5731,3807,2023-07-28,Jacket,Clothing,5,89.0,445.0,Credit Card
5732,1779,,Tablet,Electronics,5,156.48,782.4,Google Pay
5733,1973,2023-07-28,Tennis Racket,Sports & Outdoors,4,285.1,1140.4,Apple Pay
5734,3811,2023-07-28,Hair Dryer,Beauty & Personal Care,4,90.22,360.88,Google Pay
5735,2539,2023-07-28,Hair Dryer,Beauty & Personal Care,3,92.66,277.98,PayPal
5736,2417,,Hair Dryer,Beauty & Personal Care,2,33.06,66.12,Google Pay
5737,3124,2023-07-28,Shampoo,Beauty & Personal Care,1,10.05,10.05,PayPal
5738,1599,2023-07-28,Perfume,Beauty & Personal Care,2,49.18,98.36,Apple Pay
5739,1225,2023-07-28,T-Shirt,Clothing,1,83.45,83.45,Google Pay
5740,2554,2023-07-28,Cycling Helmet,Sports & Outdoors,4,156.04447505938242,624.1779002375297,Credit Card
5741,3161,2023-07-28,Headphones,Electronics,5,576.72,2883.6000000000004,PayPal
5742,3299,2023-07-28,Shampoo,Beauty & Personal Care,2,61.83,123.66,PayPal
5743,1841,2023-07-29,Shampoo,Beauty & Personal Care,5,38.7,193.5,Credit Card
5744,2815,2023-07-29,Headphones,Electronics,2,663.82,1327.64,Google Pay
5745,1714,2023-07-29,Headphones,Electronics,2,624.82,1249.64,Apple Pay
5746,2107,2023-07-29,Hair Dryer,Beauty & Personal Care,5,93.73,468.65000000000003,Debit Card
5747,1125,2023-07-29,Jeans,Clothing,3,175.04,525.12,Google Pay
5748,2093,,Laptop,Electronics,4,627.4,2509.6,Google Pay
5749,3932,2023-07-29,Running Shoes,Sports & Outdoors,3,115.46,346.38,PayPal
5750,2280,2023-07-29,Running Shoes,Sports & Outdoors,3,70.14,210.42000000000002,PayPal
5751,2751,2023-07-29,T-Shirt,Clothing,2,185.18,370.36,Apple Pay
5752,1030,2023-07-29,Vacuum Cleaner,Home & Kitchen,4,264.134,1056.536,PayPal
5753,3329,2023-07-29,Unknown Product,Clothing,2,198.5,397.0,PayPal
5754,3972,2023-07-29,Hair Dryer,Beauty & Personal Care,1,18.86,18.86,Credit Card
5755,3018,2023-07-29,Microwave,Home & Kitchen,2,361.33,722.66,Debit Card
5756,3416,2023-07-29,Perfume,Beauty & Personal Care,5,30.61,153.05,Debit Card
5757,1495,2023-07-29,Running Shoes,Sports & Outdoors,2,22.03,44.06,Apple Pay
5758,2610,2023-07-29,Smartwatch,Electronics,1,340.56,340.56,PayPal
5759,1718,2023-07-29,Shampoo,Beauty & Personal Care,2,54.5,109.0,Debit Card
5760,2017,2023-07-29,Cycling Helmet,Sports & Outdoors,1,21.88,21.88,Google Pay
5761,2338,2023-07-29,Dress,Clothing,4,86.65,346.6,Credit Card
5762,1606,2023-07-29,Perfume,Beauty & Personal Care,2,80.86,161.72,PayPal
5763,1375,2023-07-29,Tennis Racket,Sports & Outdoors,1,146.18,146.18,Credit Card
5764,3687,2023-07-29,Headphones,Electronics,4,783.95,3135.8,Google Pay
5765,2961,2023-07-29,Perfume,Beauty & Personal Care,5,32.07,160.35,Debit Card
5766,2049,2023-07-29,Tennis Racket,Sports & Outdoors,3,29.51,88.53,Credit Card
5767,2358,,Lipstick,Beauty & Personal Care,1,54.11,54.11,Credit Card
5768,1116,2023-07-29,Smartphone,Electronics,5,235.63,1178.15,Credit Card
5769,3096,2023-07-29,Perfume,Beauty & Personal Care,4,46.65,186.6,Google Pay
5770,2802,,Face Cream,Beauty & Personal Care,5,51.31,256.55,PayPal
5771,3147,2023-07-30,Running Shoes,Sports & Outdoors,2,232.64,465.28,PayPal
5772,2483,2023-07-30,Cookware Set,Home & Kitchen,3,37.35,112.05000000000001,Google Pay
5773,2547,2023-07-30,Lipstick,Beauty & Personal Care,1,79.03,79.03,Credit Card
5774,2621,2023-07-30,Blender,Home & Kitchen,4,369.76,1479.04,Credit Card
5775,3453,2023-07-30,Jeans,Clothing,3,106.39059586737145,319.17178760211436,Apple Pay
5776,1685,2023-07-30,Hair Dryer,Beauty & Personal Care,4,11.39,45.56,Debit Card
5777,3951,2023-07-30,Blender,Home & Kitchen,5,484.7,2423.5,Debit Card
5778,3551,2023-07-30,Sneakers,Clothing,4,187.26,749.04,PayPal
5779,2472,2023-07-30,Yoga Mat,Sports & Outdoors,4,122.71,490.84,Google Pay
5780,3942,2023-07-30,Face Cream,Beauty & Personal Care,5,67.76,338.8,Credit Card
5781,2600,2023-07-30,Tennis Racket,Sports & Outdoors,5,140.36,701.8000000000001,Debit Card
5782,3306,2023-07-30,T-Shirt,Clothing,3,106.39059586737145,319.17178760211436,Google Pay
5783,3892,2023-07-30,Running Shoes,Sports & Outdoors,1,91.13,91.13,Google Pay
5784,3169,2023-07-30,Tennis Racket,Sports & Outdoors,5,55.53,277.65,Credit Card
5785,1810,2023-07-30,Unknown Product,Electronics,3,1106.49,3319.4700000000003,PayPal
5786,1978,2023-07-30,Jeans,Clothing,4,27.71,110.84,Debit Card
5787,3102,,Running Shoes,Sports & Outdoors,4,124.41,497.64,Apple Pay
5788,2355,2023-07-30,Vacuum Cleaner,Home & Kitchen,2,209.31,418.62,Debit Card
5789,1784,2023-07-30,Jeans,Clothing,5,17.96,89.80000000000001,Apple Pay
5790,1241,2023-07-30,Laptop,Electronics,3,433.2,1299.6,Google Pay
5791,2779,2023-07-30,Perfume,Beauty & Personal Care,3,95.59,286.77,Debit Card
5792,2554,2023-07-30,Cycling Helmet,Sports & Outdoors,1,70.43,70.43,Credit Card
5793,1483,2023-07-30,Cookware Set,Home & Kitchen,3,293.26,879.78,Google Pay
5794,2013,2023-07-30,Tablet,Electronics,5,559.35,2796.75,Credit Card
5795,1187,2023-07-30,Dress,Clothing,3,166.93,500.79,Apple Pay
5796,2882,2023-07-30,Tennis Racket,Sports & Outdoors,2,58.22,116.44,PayPal
5797,3704,2023-07-30,Smartphone,Electronics,4,701.76,2807.04,PayPal
5798,3310,2023-07-31,Laptop,Electronics,4,380.66,1522.64,Apple Pay
5799,1953,,Cookware Set,Home & Kitchen,3,459.71,1379.1299999999999,PayPal
5800,2388,2023-07-31,Face Cream,Beauty & Personal Care,3,5.05,15.149999999999999,Google Pay
5801,1491,2023-07-31,Lipstick,Beauty & Personal Care,3,11.29,33.87,Google Pay
5802,1431,2023-07-31,Shampoo,Beauty & Personal Care,3,86.59,259.77,Debit Card
5803,1239,2023-07-31,Jeans,Clothing,2,60.45,120.9,Google Pay
5804,3352,2023-07-31,Headphones,Electronics,5,630.93,3154.6499999999996,PayPal
5805,3346,2023-07-31,T-Shirt,Clothing,2,22.56,45.12,Credit Card
5806,1076,2023-07-31,Smartwatch,Electronics,2,615.14,1230.28,Debit Card
5807,2357,2023-07-31,Vacuum Cleaner,Home & Kitchen,2,490.97,981.94,Credit Card
5808,2924,2023-07-31,Blender,Home & Kitchen,4,463.91,1855.64,PayPal
5809,2782,2023-07-31,Dress,Clothing,2,103.76,207.52,Credit Card
5810,3690,2023-07-31,Sneakers,Clothing,3,25.19,75.57000000000001,PayPal
5811,1827,2023-07-31,Toaster,Home & Kitchen,2,240.61,481.22,Google Pay
5812,3331,2023-07-31,Yoga Mat,Sports & Outdoors,3,271.33,813.99,Debit Card
5813,1591,2023-07-31,Lipstick,Beauty & Personal Care,5,51.904411764705884,259.5220588235294,Apple Pay
5814,3120,2023-07-31,Hair Dryer,Beauty & Personal Care,4,98.05,392.2,PayPal
5815,3751,2023-07-31,Cookware Set,Home & Kitchen,5,428.29,2141.4500000000003,Google Pay
5816,2903,,Shampoo,Beauty & Personal Care,5,95.79,478.95000000000005,Credit Card
5817,2911,2023-07-31,Dumbbells,Sports & Outdoors,4,88.55,354.2,Google Pay
5818,1575,2023-07-31,Cycling Helmet,Sports & Outdoors,3,174.19,522.5699999999999,Credit Card
5819,1892,2023-07-31,Tablet,Electronics,3,1078.09,3234.2699999999995,Credit Card
5820,3060,2023-07-31,Jeans,Clothing,3,164.73,494.18999999999994,Credit Card
5821,1141,2023-07-31,Unknown Product,Beauty & Personal Care,4,36.41,145.64,Credit Card
5822,2790,2023-07-31,Cycling Helmet,Sports & Outdoors,2,204.51,409.02,Debit Card
5823,1017,2023-07-31,Dress,Clothing,1,110.07,110.07,Credit Card
5824,2087,2023-07-31,Jeans,Clothing,2,136.87,273.74,Debit Card
5825,1253,2023-08-01,Tablet,Electronics,2,1018.89,2037.78,Apple Pay
5826,1465,2023-08-01,Dress,Clothing,5,122.06,610.3,Debit Card
5827,1376,2023-08-01,Dress,Clothing,1,139.69,139.69,Credit Card
5828,2828,2023-08-01,Microwave,Home & Kitchen,3,406.97,1220.91,Apple Pay
5829,1520,2023-08-01,Laptop,Electronics,2,956.13,1912.26,PayPal
5830,2861,2023-08-01,Smartphone,Electronics,4,369.83,1479.32,Debit Card
5831,1090,2023-08-01,Face Cream,Beauty & Personal Care,2,82.42,164.84,Google Pay
5832,1720,2023-08-01,Sneakers,Clothing,3,92.44,277.32,Apple Pay
5833,3852,2023-08-01,Face Cream,Beauty & Personal Care,2,30.86,61.72,Debit Card
5834,3844,2023-08-01,Tennis Racket,Sports & Outdoors,5,282.88,1414.4,Credit Card
5835,1630,2023-08-01,T-Shirt,Clothing,5,67.11,335.55,Debit Card
5836,2885,2023-08-01,Yoga Mat,Sports & Outdoors,2,292.24,584.48,Credit Card
5837,1076,2023-08-01,Cookware Set,Home & Kitchen,5,495.83,2479.15,PayPal
5838,1926,2023-08-01,Sneakers,Clothing,4,19.74,78.96,Debit Card
5839,3448,2023-08-01,Face Cream,Beauty & Personal Care,1,61.21,61.21,Debit Card
5840,2806,2023-08-01,Face Cream,Beauty & Personal Care,2,81.16,162.32,Google Pay
5841,1970,2023-08-01,Jeans,Clothing,4,58.95,235.8,Google Pay
5842,2095,2023-08-01,Face Cream,Beauty & Personal Care,4,83.29,333.16,Apple Pay
5843,3029,2023-08-01,Jacket,Clothing,4,115.45,461.8,Credit Card
5844,2405,2023-08-01,Tablet,Electronics,3,1028.94,3086.82,Google Pay
5845,3845,2023-08-01,Unknown Product,Beauty & Personal Care,2,25.8,51.6,PayPal
5846,1195,2023-08-01,Jacket,Clothing,2,191.67,383.34,Credit Card
5847,1228,2023-08-01,Jeans,Clothing,2,98.23,196.46,Credit Card
5848,2460,2023-08-01,Face Cream,Beauty & Personal Care,1,19.56,19.56,Credit Card
5849,1461,2023-08-01,Tablet,Electronics,4,208.46,833.84,PayPal
5850,1618,,Lipstick,Beauty & Personal Care,2,56.51,113.02,Credit Card
5851,1064,2023-08-01,Dress,Clothing,5,78.97,394.85,Apple Pay
5852,3213,2023-08-01,Laptop,Electronics,3,916.78,2750.34,Credit Card
5853,3075,2023-08-02,Cycling Helmet,Sports & Outdoors,1,134.5,134.5,Credit Card
5854,1285,,Blender,Home & Kitchen,3,178.98,536.9399999999999,Apple Pay
5855,2684,2023-08-02,Shampoo,Beauty & Personal Care,4,12.71,50.84,Debit Card
5856,3329,2023-08-02,Jeans,Clothing,5,40.86,204.3,Credit Card
5857,1838,2023-08-02,Headphones,Electronics,4,629.29,2517.16,Apple Pay
5858,1831,2023-08-02,Laptop,Electronics,2,1121.25,2242.5,Google Pay
5859,2188,2023-08-02,Yoga Mat,Sports & Outdoors,3,33.9,101.69999999999999,Apple Pay
5860,3966,2023-08-02,Unknown Product,Beauty & Personal Care,5,34.83,174.14999999999998,PayPal
5861,1224,2023-08-02,Smartphone,Electronics,3,1078.24,3234.7200000000003,Google Pay
5862,1784,2023-08-02,Dumbbells,Sports & Outdoors,1,139.15,139.15,Debit Card
5863,1950,2023-08-02,Dress,Clothing,5,164.86,824.3000000000001,Debit Card
5864,1045,2023-08-02,Dumbbells,Sports & Outdoors,1,58.9,58.9,Apple Pay
5865,2811,2023-08-02,Face Cream,Beauty & Personal Care,5,49.95,249.75,Apple Pay
5866,1471,2023-08-02,Yoga Mat,Sports & Outdoors,2,23.72,47.44,Credit Card
5867,3082,2023-08-02,Headphones,Electronics,3,1131.35,3394.0499999999997,Credit Card
5868,3701,2023-08-02,Smartphone,Electronics,3,230.05,690.1500000000001,PayPal
5869,1830,2023-08-02,Toaster,Home & Kitchen,4,133.13,532.52,Credit Card
5870,2910,2023-08-02,Cycling Helmet,Sports & Outdoors,5,265.55,1327.75,Apple Pay
5871,3269,2023-08-02,Sneakers,Clothing,5,103.45,517.25,Apple Pay
5872,2892,2023-08-02,Perfume,Beauty & Personal Care,1,96.04,96.04,Credit Card
5873,3582,2023-08-02,Toaster,Home & Kitchen,5,264.134,1320.67,PayPal
5874,1692,2023-08-02,Dumbbells,Sports & Outdoors,3,130.52,391.56000000000006,Apple Pay
5875,2391,2023-08-02,Dress,Clothing,5,171.4,857.0,PayPal
5876,1932,2023-08-02,Microwave,Home & Kitchen,4,157.5,630.0,Apple Pay
5877,1841,2023-08-02,Laptop,Electronics,4,771.63,3086.52,PayPal
5878,2939,2023-08-02,Hair Dryer,Beauty & Personal Care,3,20.66,61.980000000000004,PayPal
5879,2574,2023-08-02,Tennis Racket,Sports & Outdoors,3,60.37,181.10999999999999,PayPal
5880,3630,2023-08-03,Jacket,Clothing,3,72.16,216.48,Credit Card
5881,3287,2023-08-03,Tablet,Electronics,5,514.53,2572.6499999999996,Debit Card
5882,3489,2023-08-03,Cookware Set,Home & Kitchen,5,59.78,298.9,PayPal
5883,1148,2023-08-03,Hair Dryer,Beauty & Personal Care,2,12.8,25.6,PayPal
5884,2033,2023-08-03,Microwave,Home & Kitchen,1,402.17,402.17,Apple Pay
5885,2312,2023-08-03,Blender,Home & Kitchen,5,24.08,120.39999999999999,Debit Card
5886,1388,2023-08-03,Sneakers,Clothing,2,112.67,225.34,Apple Pay
5887,2874,2023-08-03,Tablet,Electronics,2,641.91,1283.82,Apple Pay
5888,1916,2023-08-03,Tennis Racket,Sports & Outdoors,4,41.31,165.24,PayPal
5889,2879,2023-08-03,T-Shirt,Clothing,5,194.31,971.55,Google Pay
5890,3686,2023-08-03,Face Cream,Beauty & Personal Care,2,81.77,163.54,Debit Card
5891,1278,2023-08-03,Microwave,Home & Kitchen,4,331.03,1324.12,Apple Pay
5892,2978,2023-08-03,Perfume,Beauty & Personal Care,1,99.22,99.22,Google Pay
5893,2860,2023-08-03,Jacket,Clothing,4,10.4,41.6,Google Pay
5894,2826,2023-08-03,Jeans,Clothing,1,43.74,43.74,Apple Pay
5895,3637,2023-08-03,Tennis Racket,Sports & Outdoors,3,53.04,159.12,PayPal
5896,2834,2023-08-03,Toaster,Home & Kitchen,3,492.18,1476.54,Credit Card
5897,3697,2023-08-03,T-Shirt,Clothing,4,79.69,318.76,Apple Pay
5898,1618,2023-08-03,Lipstick,Beauty & Personal Care,3,70.14,210.42000000000002,PayPal
5899,2631,2023-08-03,Yoga Mat,Sports & Outdoors,5,250.63,1253.15,Debit Card
5900,3183,2023-08-03,Perfume,Beauty & Personal Care,4,38.94,155.76,PayPal
5901,1580,2023-08-03,Cookware Set,Home & Kitchen,2,294.56,589.12,Google Pay
5902,2171,2023-08-03,Running Shoes,Sports & Outdoors,5,26.52,132.6,Debit Card
5903,1490,2023-08-03,Running Shoes,Sports & Outdoors,4,269.47,1077.88,Debit Card
5904,3526,2023-08-03,Yoga Mat,Sports & Outdoors,1,109.09,109.09,Credit Card
5905,2183,2023-08-03,Smartphone,Electronics,3,142.84,428.52,Credit Card
5906,1384,2023-08-03,Running Shoes,Sports & Outdoors,3,181.12,543.36,Apple Pay
5907,1163,2023-08-03,Lipstick,Beauty & Personal Care,3,98.88,296.64,PayPal
5908,3489,2023-08-04,Shampoo,Beauty & Personal Care,4,63.36,253.44,Apple Pay
5909,2877,2023-08-04,Cookware Set,Home & Kitchen,5,414.29,2071.4500000000003,Credit Card
5910,2213,2023-08-04,Dress,Clothing,1,46.53,46.53,Google Pay
5911,3463,2023-08-04,T-Shirt,Clothing,3,42.29,126.87,Credit Card
5912,2363,2023-08-04,Headphones,Electronics,5,529.95,2649.75,PayPal
5913,2631,2023-08-04,Cycling Helmet,Sports & Outdoors,2,298.14,596.28,Google Pay
5914,2205,2023-08-04,Tablet,Electronics,2,218.29,436.58,Apple Pay
5915,1288,2023-08-04,Vacuum Cleaner,Home & Kitchen,1,304.82,304.82,Apple Pay
5916,2858,2023-08-04,Blender,Home & Kitchen,3,315.41,946.23,Credit Card
5917,1187,2023-08-04,Unknown Product,Clothing,2,106.39059586737145,212.7811917347429,Credit Card
5918,2908,2023-08-04,Microwave,Home & Kitchen,5,419.27,2096.35,Apple Pay
5919,2162,2023-08-04,Tennis Racket,Sports & Outdoors,5,96.07,480.34999999999997,Apple Pay
5920,1130,2023-08-04,Lipstick,Beauty & Personal Care,2,11.17,22.34,Debit Card
5921,3242,2023-08-04,Vacuum Cleaner,Home & Kitchen,3,310.96,932.8799999999999,PayPal
5922,3364,2023-08-04,Smartphone,Electronics,1,385.98,385.98,Debit Card
5923,2888,2023-08-04,Yoga Mat,Sports & Outdoors,3,198.39,595.17,Debit Card
5924,1144,2023-08-04,Microwave,Home & Kitchen,4,355.97,1423.88,Apple Pay
5925,1016,2023-08-04,Vacuum Cleaner,Home & Kitchen,2,66.14,132.28,PayPal
5926,3471,2023-08-04,Running Shoes,Sports & Outdoors,4,187.85,751.4,Apple Pay
5927,1245,2023-08-04,Toaster,Home & Kitchen,2,350.74,701.48,Debit Card
5928,1927,2023-08-04,Lipstick,Beauty & Personal Care,1,8.04,8.04,Debit Card
5929,3177,2023-08-04,Unknown Product,Clothing,3,171.91,515.73,Apple Pay
5930,1907,2023-08-04,Dumbbells,Sports & Outdoors,3,204.53,613.59,Credit Card
5931,1887,2023-08-04,Smartphone,Electronics,2,864.4,1728.8,PayPal
5932,1341,,Toaster,Home & Kitchen,5,408.93,2044.65,PayPal
5933,3052,2023-08-04,Jacket,Clothing,4,78.16,312.64,Google Pay
5934,2434,2023-08-04,Headphones,Electronics,3,659.76,1979.28,Google Pay
5935,1306,2023-08-05,Headphones,Electronics,3,423.02,1269.06,Credit Card
5936,1908,2023-08-05,Shampoo,Beauty & Personal Care,2,72.04,144.08,PayPal
5937,3655,2023-08-05,Dress,Clothing,5,86.21,431.04999999999995,Debit Card
5938,2372,2023-08-05,Running Shoes,Sports & Outdoors,4,244.99,979.96,PayPal
5939,1321,2023-08-05,T-Shirt,Clothing,5,54.67,273.35,Credit Card
5940,1559,2023-08-05,Jacket,Clothing,5,197.07,985.3499999999999,Apple Pay
5941,2205,2023-08-05,Smartwatch,Electronics,2,440.26,880.52,Google Pay
5942,3666,2023-08-05,Perfume,Beauty & Personal Care,5,36.03,180.15,Credit Card
5943,3759,,Hair Dryer,Beauty & Personal Care,4,27.86,111.44,PayPal
5944,2410,2023-08-05,Jacket,Clothing,1,38.26,38.26,PayPal
5945,2642,,Jeans,Clothing,1,39.49,39.49,Credit Card
5946,2132,2023-08-05,Microwave,Home & Kitchen,4,58.14,232.56,Debit Card
5947,3579,2023-08-05,Headphones,Electronics,2,746.45,1492.9,PayPal
5948,3458,2023-08-05,Cycling Helmet,Sports & Outdoors,3,48.55,145.64999999999998,Debit Card
5949,1818,2023-08-05,Dumbbells,Sports & Outdoors,2,45.69,91.38,Debit Card
5950,2195,2023-08-05,Perfume,Beauty & Personal Care,4,47.65,190.6,Apple Pay
5951,3541,2023-08-05,Smartwatch,Electronics,5,264.26,1321.3,Credit Card
5952,1012,2023-08-05,Hair Dryer,Beauty & Personal Care,1,11.98,11.98,Credit Card
5953,1195,2023-08-05,Tennis Racket,Sports & Outdoors,5,234.55,1172.75,Debit Card
5954,3538,2023-08-05,Unknown Product,Clothing,2,140.67,281.34,PayPal
5955,3843,2023-08-05,Smartwatch,Electronics,4,737.2,2948.8,PayPal
5956,3929,,Laptop,Electronics,1,890.5,890.5,PayPal
5957,3230,2023-08-05,Vacuum Cleaner,Home & Kitchen,4,228.96,915.84,Credit Card
5958,1656,,Jeans,Clothing,1,33.3,33.3,Debit Card
5959,2922,,Sneakers,Clothing,1,132.42,132.42,Apple Pay
5960,3742,2023-08-05,Face Cream,Beauty & Personal Care,1,94.54,94.54,Apple Pay
5961,3078,2023-08-05,Tablet,Electronics,2,707.33,1414.66,PayPal
5962,2620,2023-08-06,Face Cream,Beauty & Personal Care,4,60.83,243.32,PayPal
5963,2120,2023-08-06,Sneakers,Clothing,3,188.11,564.33,Google Pay
5964,1778,2023-08-06,Vacuum Cleaner,Home & Kitchen,3,120.69,362.07,Google Pay
5965,1444,2023-08-06,Laptop,Electronics,3,620.55,1861.6499999999999,Debit Card
5966,1298,2023-08-06,Jeans,Clothing,4,16.43,65.72,Google Pay
5967,1808,2023-08-06,Microwave,Home & Kitchen,5,95.13,475.65,Apple Pay
5968,2761,2023-08-06,Tennis Racket,Sports & Outdoors,4,69.57,278.28,Google Pay
5969,1845,2023-08-06,Dress,Clothing,1,22.55,22.55,Credit Card
5970,2016,2023-08-06,Dumbbells,Sports & Outdoors,5,23.94,119.7,Credit Card
5971,2385,2023-08-06,Shampoo,Beauty & Personal Care,1,86.04,86.04,PayPal
5972,2398,2023-08-06,Running Shoes,Sports & Outdoors,1,86.87,86.87,PayPal
5973,1554,2023-08-06,Dress,Clothing,4,45.45,181.8,Debit Card
5974,3351,2023-08-06,Dumbbells,Sports & Outdoors,3,156.82,470.46,Credit Card
5975,1421,2023-08-06,Smartwatch,Electronics,5,824.16,4120.8,Debit Card
5976,2270,2023-08-06,Jeans,Clothing,2,85.52,171.04,Debit Card
5977,2261,2023-08-06,Vacuum Cleaner,Home & Kitchen,3,360.39,1081.17,Google Pay
5978,1185,2023-08-06,Dumbbells,Sports & Outdoors,2,107.22,214.44,PayPal
5979,1468,2023-08-06,Headphones,Electronics,4,246.19,984.76,Debit Card
5980,3802,,Perfume,Beauty & Personal Care,5,36.06,180.3,Debit Card
5981,3411,2023-08-06,Hair Dryer,Beauty & Personal Care,4,96.84,387.36,PayPal
5982,2307,2023-08-06,Tennis Racket,Sports & Outdoors,2,135.37,270.74,PayPal
5983,2577,2023-08-06,Perfume,Beauty & Personal Care,1,34.9,34.9,Credit Card
5984,1336,2023-08-06,Microwave,Home & Kitchen,4,459.44,1837.76,PayPal
5985,3210,2023-08-06,Jacket,Clothing,5,117.65,588.25,Google Pay
5986,2498,2023-08-06,Laptop,Electronics,4,869.84,3479.36,Credit Card
5987,3060,2023-08-06,Yoga Mat,Sports & Outdoors,3,17.12,51.36,Debit Card
5988,2448,2023-08-06,Face Cream,Beauty & Personal Care,4,79.4,317.6,Google Pay
5989,1588,2023-08-06,Sneakers,Clothing,2,191.32,382.64,Google Pay
5990,2882,2023-08-07,Cookware Set,Home & Kitchen,4,219.58,878.32,Credit Card
5991,1201,2023-08-07,Face Cream,Beauty & Personal Care,5,51.25,256.25,Debit Card
5992,1522,2023-08-07,Lipstick,Beauty & Personal Care,4,98.9,395.6,Credit Card
5993,2888,2023-08-07,Headphones,Electronics,4,262.98,1051.92,Apple Pay
5994,3553,,Microwave,Home & Kitchen,5,444.43,2222.15,Apple Pay
5995,2712,2023-08-07,Microwave,Home & Kitchen,4,135.21,540.84,Credit Card
5996,1788,2023-08-07,Yoga Mat,Sports & Outdoors,5,187.12,935.6,Debit Card
5997,1060,2023-08-07,Laptop,Electronics,2,1152.77,2305.54,Debit Card
5998,1578,2023-08-07,Dumbbells,Sports & Outdoors,5,273.58,1367.8999999999999,PayPal
5999,1321,2023-08-07,Smartphone,Electronics,2,892.86,1785.72,Google Pay
6000,2459,2023-08-07,Vacuum Cleaner,Home & Kitchen,2,220.58,441.16,Credit Card
6001,3038,2023-08-07,Tablet,Electronics,5,947.95,4739.75,Google Pay
6002,1923,2023-08-07,Headphones,Electronics,4,794.69,3178.76,Google Pay
6003,2410,2023-08-07,Tablet,Electronics,3,882.5,2647.5,Apple Pay
6004,2695,2023-08-07,Dress,Clothing,5,162.04,810.1999999999999,Apple Pay
6005,1569,2023-08-07,Dress,Clothing,4,80.87,323.48,Credit Card
6006,2102,2023-08-07,Microwave,Home & Kitchen,2,21.31,42.62,Credit Card
6007,1527,2023-08-07,Tablet,Electronics,1,631.08,631.08,Debit Card
6008,3572,2023-08-07,Microwave,Home & Kitchen,3,415.68,1247.04,Credit Card
6009,3661,2023-08-07,Jeans,Clothing,4,105.2,420.8,Debit Card
6010,3173,2023-08-07,Smartphone,Electronics,3,332.17,996.51,Debit Card
6011,1871,2023-08-07,Running Shoes,Sports & Outdoors,1,109.77,109.77,Credit Card
6012,1280,2023-08-07,T-Shirt,Clothing,1,135.15,135.15,Debit Card
6013,3965,2023-08-07,Sneakers,Clothing,1,149.94,149.94,Google Pay
6014,3670,2023-08-07,Jeans,Clothing,5,105.95,529.75,Debit Card
6015,3894,2023-08-07,Tablet,Electronics,3,683.96,2051.88,Google Pay
